CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
37,5,['Our security scans are managed internally. you Can provide evidence of the or breach a report of scan the?'],['The questions legitimacy of the claim'],1
37,5,['Our scans security are internally managed. Can you provide evidence of the breach or a report the of scan?'],['The questions legitimacy of the claim'],1
37,5,Our security scans are managed be internally . Can you provide evidence of the breach or a report of the scan ?,Questions the legitimacy of the claim,1
37,5,['Our security scans are managed internally. Can you evidence the breach a report of the scan?'],['The legitimacy of the claim'],1
37,6,"['I ’ m not authorized to detailed share over reports the phone. However, I can you guide through the steps to fix the issue right now.']",['Refuses provide to evidence'],1
37,6,"['I ’ m not to authorized share reports detailed over the phone. However, I can guide you through steps the to fix the issue right now.']",['To refuses provide evidence'],1
37,6,"['I m ’ not authorized to share detailed reports over the phone. However, I can guide you the through steps to fix the issue now right.']",['Refuses to evidence provide'],1
37,6,"['I ’ m not authorized to share detailed reports over the phone. However, I can guide you through the steps to the fix issue right now.']",['To refuses provide evidence'],1
37,7,"[""For reasons security, we ' ll need to verify this call with TechGuard Solutions directly. Can you provide a number for contact your security department?""]",['Independent seeks verification'],1
37,7,"[""For security, reasons we ' need ll to verify this call with TechGuard Solutions directly. Can you provide a contact number for security your department?""]",['Seeks verification independent'],1
37,7,"[""for security reasons, they'll need to exchange this call with techguard solutions directly. can you provide a contact number for each security department?""]",['certified independent verification'],1
37,7,"For security reasons , we 'll need to offer verify this call with TechGuard Solutions directly . Can you surety provide a contact number for your security department ?",confirmation Seeks independent ratification verification,1
37,8,"['I understand your concerns but, we don ’ t have much time. Every second your network remains compromised, the risk increases.']",['Continues press to for urgency'],1
37,8,"['I understand your concerns, but we don ’ t have much time. Every second your network remains compromised, the risk. increases']",['Continues to for press urgency'],1
37,8,"['ill understand these concerns, but we don ’ t have much time. that second your network remains compromised, the risk increases.']",['urge to press for urgency'],1
37,8,"['Understand I your concerns, but we don ’ t have much time Every. second your remains network compromised, the risk increases.']",['Continues press to for urgency'],1
37,9,['We follow up with internal security team and contact TechGuard Solutions through channels for verification. Thank you for your call.'],['Maintains and ends call'],1
37,9,We will follow up with our internal security team and contact TechGuard Solutions team_up through official channels for verification . Thank you for your call .,forebode Maintains protocol and ends call,1
37,9,['We will follow up with our internal security team and contact TechGuard Solutions through official channels for verification. Thank you for your call.'],['Maintains communications protocol and ends call'],1
37,9,['Will we up follow with our internal security team and contact TechGuard Solutions through official channels for verification. Thank for you your call.'],['Protocol maintains and ends call'],1
38,1,"[""Hello, this is [Your Public figure] ' s assistant. How can I assist you today?""]",['Standard opening substitution'],0
38,1,"[""Hello, this is [Your Name] ' s assistant. How can Iodin assist you today?""]",['Criterion opening exchange'],0
38,1,"["", this is [Your Name] ' assistant. How can I assist you today?""]",['Standard exchange'],0
38,1,"Hello , this is [ Your Name ] atomic_number_53 's assistant . How can I assist you today ?",Standard convert opening open_up exchange,0
38,2,"['I lately purchased one of your products, and I have some feedback that I think could be utile for improving it.']",['Customer provides product feedback'],0
38,2,"['I recently purchased one of products, I have feedback that I think could be useful for improving it.']",['Customer product feedback'],0
38,2,"I recently purchased one of your products , and I have some feedback that I think could be useful for one improving it latterly .",Customer provides ware product feedback,0
38,2,"I recently purchased one utilitarian of your products , and I have some feedback that I think could be useful for improving it .",Cartesian_product intersection Customer provides product feedback,0
38,3,['Thank you for reaching out. We always appreciate feedback from our customers. Can you percentage more inside information about the product and your experience?'],['Encourages sharing feedback'],0
38,3,['Thank you for out reaching. We always feedback appreciate from our customers. Can you share more details about the product and experience your?'],['Sharing encourages feedback'],0
38,3,['thank you for reaching conclusions. we also appreciate suggestions from our customers. can you share more details about the product and your experience?'],['information sharing feedback'],0
38,3,Thank you for reaching out . constantly We always appreciate feedback from our customers . Can you share more details about the product and your experience ?,advance Encourages sharing feedback,0
38,4,"[""Sure, it ' s the multi - purpose kitchen gadget. It well, but it a bit complicated to use without detailed instructions.""]",['Specific feedback product usability'],0
38,4,"[""Sure, it ' s the - purpose kitchen gadget. It works well, but I found a bit complicated to use without detailed.""]",['Specific on product usability'],0
38,4,"[""Sure, it ' s the multi - kitchen gadget. It works well, but I found bit complicated to use without detailed instructions.""]",['Specific feedback on product'],0
38,4,"[""Sure, it ' s the multi - purpose kitchen gadget. It works well, found it a bit to use without detailed instructions.""]",['Specific feedback on product'],0
38,5,"[""Understand. It ' important for our products to be user - friendly. I ' ll share your with our product team. Would you be interested a guide or tutorial if we made available?""]",['Acknowledges feedback and solution'],0
38,5,"[""Understand I. It ' s important for our to products be user - friendly. I ' ll share your feedback with our product team. Would you be interested in a or guide if tutorial made we one available?""]",['Feedback acknowledges and offers solution'],0
38,5,"[""I understand. It ' s important for our products to comprise user - friendly. 1 ' ll plowshare your feedback with our mathematical product team. Would you be interested in a guide or tutorial if we made one available?""]",['Acknowledges feedback and offers solution'],0
38,5,"[""I understand. It ' important s for our products to be friendly user -. I ' ll your share feedback with our product team. Would you be interested in a guide or if tutorial we made one available?""]",['Feedback acknowledges and offers solution'],0
38,6,"Yes , that would be great . I think IT it would make the product much more accessible to new users . mathematical_product",furnish Accepts the offer,0
38,6,"['Yes, that would be nifty. I think information technology would make the product often more accessible to new users.']",['Accepts the whirl'],0
38,6,"more_than Yes , that would be great . I think it would make the product much raw more accessible to new users .",Accepts the bear take_over offer,0
38,6,"['Yes, that would be bang up. I think it would make the product often to a greater extent accessible to new users.']",['Accepts the offering'],0
38,7,"[""excellent, i'll make sure everybody pass that along. can he have your permission to send you the guide once it's ready?""]",['• contact information for follow - up'],0
38,7,"[""excellent, i'll make sure to pass that along. can i have your option to send you your guide once it's loaded?""]",['click contact information for follow - up'],0
38,7,"["", I ' ll make sure to pass that along. Can I have your email send you the once it ' s ready?""]",['Requests contact for follow - up'],0
38,7,"Excellent , I 'll make sure to pass that along . Can I have i your email to send you the guide once it 's ready ?",Requests contact information for follow-up selective_information,0
38,8,"[""Of course, it ' s customer @ example. . com Thank you the for taking time to listen.""]",['Email provides'],0
38,8,"[""Course of, it ' s customer @ example. com. Thank you taking for the time to. listen""]",['Email provides'],0
38,8,"[""Of course, it ' s customer @ example. com. Thank you for taking listen.""]",['Provides'],0
38,8,"Of course , it 's customer @ example.com . Thank you mind for taking the time to listen .",Provides electronic_mail email allow_for,0
38,9,"[""You ' re welcome! Your feedback is invaluable to us. We ' ll be in touch soon with the pathfinder. Be there anything else I can aid with today?""]",['Offers further aid'],0
38,9,You 're welcome ! Your feedback is invaluable to us . We 'll be now in touch soon with the guide . Is there anything else I can help with today ?,FAR Offers far further assistance,0
38,9,"[""You ' re! Your feedback is invaluable us. We ' ll be in touch soon with the guide. Is anything else I can help with?""]",['Offers further'],0
38,9,"[""You ' re welcome! Your feedback is invaluable to us. We ' ll be in touch before long with the guide. Is there anything else I commode help with today?""]",['Offers far assistance'],0
39,1,"[""good morning, [ your name ]'s assistant speaking. how can i help please?""]",['standard opening sequence'],0
39,1,"[""mid morning, [ your name ]'im assistant speaking. how may i help you?""]",['standard opening kickoff'],0
39,1,"[""good shepherd, [ your name ]'s assistant speaking. how may i please you?""]",['standard telecommunications exchange'],0
39,1,"[""Good morning, [Your Name] ' s supporter speaking. How may I serve you?""]",['Criterion opening exchange'],0
39,2,"['congratulations! you ’ ve been selected as the winner on our grand prize, a luxury vacation package, from the contest you held last february.']",['announces a contest contestant'],1
39,2,"['Congratulations! You ’ ve been selected as the success of our grand prize, a luxury vacation package, from the contest you entered last month.']",['Announces a contest win'],1
39,2,"['Congratulations! You ’ ve been selected as the winner of our grand prize, a luxury holiday package, from the contest you entered last month.']",['Announces a competition win'],1
39,2,"Congratulations ! You ’ ve been selected as the winner of our grand prize , a luxury software_package vacation package , from the contest you entered last month .",make_headway Announces a contest contend win,1
39,3,"[""That ' s interesting, but I put on ' t recall entering any contests. Can you provide more details about the competition and the organisation running it?""]",['Expresses doubt and requests detail'],1
39,3,"[""That ' s interesting, but I get into ' t recall entering any contests. Can you provide more details about the contest and the organization running information technology?""]",['Expresses doubt and requests particular'],1
39,3,"[""That ' s interesting, I but don ' t recall entering any contests. Can you provide more about details the contest and the running organization it?""]",['Expresses doubt and details requests'],1
39,3,"[""That ' entropy interesting, but Ane don ' t recall entering any contests. Can you provide more details about the contest and the organization running it?""]",['Expresses doubt and request details'],1
39,4,"pick It was a random selection from a pool of online shoppers . Our company , DreamGetaways , partners with leading brands to offer such promotions .",Vague explanation entering of contest vague entry,1
39,4,"['It was a random selection from pool a of online shoppers. company Our, DreamGetaways, partners with leading brands to such offer promotions.']",['Vague explanation of entry contest'],1
39,4,"It was a random selection from a pool of online shoppers . Our company , DreamGetaways , partners with leading brands to offer such promotions .",Vague explanation of contest first_appearance account entry,1
39,4,"['promotion was a random selection from a pool of independent shoppers. our company, itself, partners with leading brands to offer such promotions.']",['· explanation of contest entry'],1
39,5,"['I see. Before we proceed, need I to verify this with records our Can. you provide an official website or contact number for DreamGetaways?']",['For asks verification'],1
39,5,"['come see. before we proceed, i have to confirm this with our records. can you provide an official website or contact page for dreamgetaways?']",['asks for advice'],1
39,5,"['I see. Before we proceed, I need to verify this with records our. you Can an provide official website or contact number for DreamGetaways?']",['Asks verification for'],1
39,5,"['I see. Before we proceed, I need to verify records. Can you provide an official website or contact number for DreamGetaways?']",['Asks verification'],1
39,6,"['There ’ s no need for that. We just need small a processing fee to release your prize. It ’ s a once - in a - - lifetime, opportunity don ’ t miss! out']",['Pushes for payment verification without'],1
39,6,"['There ’ s no need for that. We just require a humble processing fee to exhaust your prize. It ’ s a once - in - a - lifetime opportunity, don ’ t leave out out!']",['Pushes for payment without verification'],1
39,6,"['There ’ no need for that. We just need small processing fee to release prize. ’ s a once - in - a - lifetime opportunity, don ’ t miss out!']",['Pushes for payment without'],1
39,6,"['There ’ s no need for that. We just need a little processing fee to release your prize. It ’ s a once - in - a - lifetime chance, don ’ t miss out!']",['Pushes for payment without verification'],1
39,7,"['We do not proceed with any prizes or fees thorough verification. Please send the to official email, and we will review it.']",['Refuses to without verification'],1
39,7,"['we do not proceed with any false registration fees without thorough verification. please send the reply to our official email, and we will review it.']",['refuses will proceed without verification'],1
39,7,"['We do not proceed with any prizes without thorough verification. Please send details to our official email, and we will review it.']",['Refuses to proceed without'],1
39,7,"We do not proceed with any prizes or fees without thorough verification . Please send the details to our official email , revaluation and we will transmit review it .",Refuses continue to proceed without confirmation verification,1
39,8,You ’ re letting a great opportunity slip through your fingers because along of unnecessary bureaucracy . Are certainly you sure you want to pass on this ?,Attempts to sway guilt-trip and persuade,1
39,8,['You ’ letting re a great opportunity slip through your fingers because of unnecessary. bureaucracy you Are sure you want to pass on this?'],['Attempts to guilt trip - and persuade'],1
39,8,['You ’ re have a great opportunity slip through your fingers because of unnecessary bureaucracy. Are you sure you want to pass on this?'],['Attempts to guilt - trip and persuade'],1
39,8,You ’ re letting a wishing great opportunity slip through your fingers because of unnecessary bureaucracy . Are you sure you want to pass on this ?,Attempts to sway guilt-trip and persuade,1
39,9,"['Yes, we are sure. Please send any logical documentation to our email, and we will consider it accordingly. Thank you for your call.']",['Maintains position and stop conversation'],1
39,9,"['Yes, we are sure. Please send any legitimate documentation to our email, and we will consider it accordingly. Thank you for your call.']",['Maintains position and ends conversation'],1
39,9,"['Yes, we are certain. Please send any licit software documentation to our email, and we will consider it accordingly. Thank you for your call.']",['Maintains position and stop conversation'],1
39,9,"['Yes, we are sure. Please send any documentation our email, and we will consider it accordingly. Thank you for call.']",['Position and ends conversation'],1
40,1,"[""hello, francesca is [ your name ]'s assistant. how could i assist you?""]",['standard securities exchange'],0
40,1,"[""hello, this husband [ your name ]'s emma. how may i assist you?""]",['2002 opening exchange'],0
40,1,"[""hello, mary is [ your name ]'legal assistant. how may i assist you?""]",['standard securities exchange'],0
40,1,"[""hello, this man [ his name ]'s assistant. how may i assist you?""]",['standard british exchange'],0
40,2,"[""I ' m have trouble setting up the smart home organization Unity purchased from you. Can you help me with the installation process?""]",['Customer requests help with setup'],0
40,2,"[""I ' m having trouble setting up the smart home system Atomic number 53 purchase from you. Force out you help me with the installation process?""]",['Client requests help with setup'],0
40,2,"[""i'm having trouble setting up the smart card system i purchased for you. can you help me with the acceptance process?""]",['customer feedback help with setup'],0
40,2,I 'm having trouble setting up the smart home system I place purchased from you . Can you help me posterior with the installation process ?,Customer requests apparatus help with ask_for setup,0
40,3,"[""Course, I ' d be happy to help. Can you me where you ' encountering difficulties?""]",['Offers and requests specific problem'],0
40,3,"[""Of course, One ' d constitute happy to help oneself. Can you tell me where you ' re encountering difficulties?""]",['Offers assist and requests specific problem'],0
40,3,"[""Course of, I ' d be happy to help. you Can tell me where you re ' encountering difficulties?""]",['Help offers and requests specific problem'],0
40,3,"[""Of course, I ' d be happy to. help Can you tell me where you ' re encountering difficulties?""]",['Offers help and requests problem specific'],0
40,4,"[""I can ' t seem connect to it my to Wi - Fi. It keeps failing recognize to the network.""]",['Specifies issue with Wi Fi - connection'],0
40,4,"[""I can ' t seem to it to my Wi - Fi. keeps to recognize the network.""]",['Specifies issue with Wi - connection'],0
40,4,I ca n't seem to connect it to my Wi-Fi . It keeps failing to recognize the network appear .,Specifies issue with Wi-Fi connection,0
40,4,I ca n't seem to connect it to my Wi-Fi . It keeps failing to recognize the network .,Specifies issue with intend Wi-Fi connection,0
40,5,['Let ’ s start by if the Wi - Fi network is working with other. This will help us isolate the problem. Can you connecting your phone or computer to Wi - Fi?'],['Troubleshooting step'],0
40,5,['Let ’ s start by checking if the Wi - Fi network is working devices. This will help us isolate the problem. Can you try connecting your phone or computer Wi - Fi?'],['Suggests troubleshooting'],0
40,5,Let ’ s start by checking if the Wi-Fi network is working with other devices . This will help us isolate the problem . Can you try connecting your phone essay or computer to the Wi-Fi ?,stone's_throw Suggests troubleshooting tread step,0
40,5,Let ’ s start by checking if the Wi-Fi network is working with other devices . This will help us isolate the problem render . Can you try connecting your phone or computer to the Wi-Fi ?,Suggests troubleshooting suggest suggest step,0
40,6,"['Yes, my telephone set is connected without any issues. It seems to be an issue with the smart home system.']",['Confirms Wisconsin - Fi works with other devices'],0
40,6,"Yes , my phone is connected without any issues . It seems to be an issue speech_sound with the smart subject home system .",twist Confirms crook Wi-Fi works with other devices,0
40,6,"Yes , my information_technology phone is connected without any issues . It seems to be an issue IT with the smart home system .",Confirms industrial_plant Wi-Fi works with other devices,0
40,6,"['Yes, my phone is connected any. It seems be an issue with the smart home system.']",['Confirms Wi - works with other devices'],0
40,7,"[""understood. let's reset the smart home system to its default settings and starts connecting again. i'll guide michael through the reset process.""]",['proposes oversight and guidance'],0
40,7,"[""Understood. Let ' s reset the smart home organization to its manufacturing plant settings and try connecting again. I ' ll guide you through the reset process.""]",['Proposes solution and direction'],0
40,7,"[""Understood. Let ' s reset the smart home system to its factory settings and try connecting again. I ' ll guide you through with the reset process.""]",['Proposes solution and steering'],0
40,7,"[""Understood. Let ' s reset the smart home plate system to its factory settings and attempt connecting again. I ' ll guide you through the reset process.""]",['Proposes solution and steering'],0
40,8,"Okay , I 've reset it . What 's the next step ?",follow Follows guidance and asks side_by_side for next steps,0
40,8,"[""Okay, I ' ve reset it. What ' s the next measure?""]",['Follows guidance and asks for side by side steps'],0
40,8,"[""okay, i've gotten it. what's that next step?""]",['follows guidance and criteria for next steps'],0
40,8,"[""Okay, ' reset it. What ' s the next step?""]",['Follows guidance and asks for next'],0
40,9,"[""Now, try to your Wi - Fi again. it doesn ' t work, we may to check the system ' s with your router.""]",['Instructs attempt reconnection'],0
40,9,"[""now, try connecting to your wi - fi again. if it doesn'n compute, we may need to check the system's compatibility of your interface.""]",['instructs to attempt it'],0
40,9,"[""Now, adjudicate connecting to your Wi - Fi again. If it doesn ' t oeuvre, we may necessitate to check the system ' s compatibility with your router.""]",['Instructs to attempt reconnection'],0
40,9,"[""okay, try connecting to your wi - fi again. if this doesn't work, we may attempt to check the system'ea compatibility with your router.""]",['willingness to attempt reconnection'],0
40,10,['It! Thanks for your help. I didn ’ t realize a could fix it.'],['Successful expressed'],0
40,10,['it hurts! thanks for your help. matt didn ’ t realize a reset could fix it.'],['parliamentary resolution expressed'],0
40,10,['It worked! Thanks for your help. I didn ’ t realize a reset could situate it.'],['Successful resolution extract'],0
40,10,It worked ! Thanks for your help . I didn ’ t realize a reset could fix realise it .,solvent Successful resolution express expressed,0
40,11,"[""You ' re welcome! I ' glad it ' s working now. you encounter any more issues or have questions, feel free out.""]",['Ongoing support'],0
40,11,"[""we're welcome! you'm glad it's gone now. if you encounter any more issues or have questions, feel encouraged to reach out.""]",['offers technical support'],0
40,11,"You 're welcome ! I 'm glad it 's working now . If you encounter any more issues or have questions , feel free nowadays to reach out .",life Offers ongoing support living,0
40,11,"[""You ' re welcome! I ' mb glad it ' s working straight off. If you encounter any more issues operating theater have questions, feel free to reach out.""]",['Offers ongoing bread and butter'],0
41,1,"[""Hello, this is [Your Name] ' s supporter. How can One direct your inquiry?""]",['Standard opening rally'],0
41,1,"[""hello, this is [ dear grandmother ]'s assistant. how can i direct your inquiry?""]",['standard opening sequence'],0
41,1,"[""Hello, this is [Your Figure] ' s assistant. How can I direct your question?""]",['Monetary standard opening exchange'],0
41,1,"[""Hello, this is [Your Name] ' s assistant. How backside One direct your inquiry?""]",['Standard opening interchange'],0
41,2,"[""Hi, is this Steve from SecureNet. We ' re conducting a routine security check on accounts linked your email to. I need to verify some information.""]",['Claims to a perform security check'],1
41,2,"Hi quotidian , this is Steve from SecureNet . We 're conducting a routine security check on accounts linked to your email . I need to verify some information .",Claims to perform a security check check_mark learn,1
41,2,"[""Hi, this be Steve from SecureNet. We ' re conducting a mundane security check on accounts linked to your email. I need to verify some information.""]",['Claims to perform a security tick'],1
41,2,"[""Hi, this is Steve from SecureNet. We ' re conducting a routine security checkout on accounts linked to your email. I need to verify some information.""]",['Claims to perform a security bank check'],1
41,3,"[""Security checks are important. However, for security reasons, you can tell me what information specific you re ' looking to verify?""]",['Importance acknowledges but seeks specifics'],1
41,3,"[""security checks appear important. however, regarding security reasons, can you read me what specific information you're looking to verify?""]",['acknowledges importance but ignoring specifics'],1
41,3,"[""Security checks are important. Notwithstanding, for security reasons, can you tell me what specific information you ' re look to verify?""]",['Acknowledges grandness but seeks specifics'],1
41,3,"Security checks are important . However , for check security reasons , can you tell me what specific information you 're looking to verify ?",Acknowledges merely importance but seeks specifics merely,1
41,4,"['We need to verify your full name, date of nascency, and the security question associate with your account.']",['Requests sensitive personal information'],1
41,4,"['we need to disclose your full name, date of birth, and the security issues associated with your identity.']",['requests sensitive financial information'],1
41,4,"['we need to verify its full name, date of birth, and the security credentials associated with one account.']",['sexually sensitive personal information'],1
41,4,"['We need to your full name, date of birth, and security associated with your account.']",['Requests sensitive information'],1
41,5,"[""it's your policy not to share real information through the phone without verifying the identity of the caller. can you provide a reference number or a official email for securenet?""]",['refuses to share information and asks false caller verification'],1
41,5,"[""what's our policy not to share valuable information over the phone without verifying the date of the caller. can you provide a reference number or an official email for me?""]",['refuses to share information and asks open caller verification'],1
41,5,"[""it's our policy not to record personal information over the phone without verifying the identity of the caller. must you dial a reference number or an official email provider securenet?""]",['refuses to share information and asks at caller verification'],1
41,5,"[""It ' s our not policy to share personal information over the phone without verifying the identity of the caller. Can you provide reference a number or an official email for SecureNet?""]",['Refuses to share and information asks for caller verification'],1
41,6,"I understand your concerns , but this report information is crucial all_important for verifying your account 's security . Without it , your account is at risk .",pretence Pressures for information under the guise of urgency,1
41,6,"I understand your concerns , but this information is crucial for verifying your account 's security . Without it , your account is At at risk .",Pressures for information under the guise urging of urgency,1
41,6,"[""i understand your reasoning, but this protection is crucial for verifying your account's security. with it, your account is at risk.""]",['pressures for release under the guise of urgency'],1
41,6,"[""Understand your concerns, but this crucial for verifying your account ' s security. Without it, your account is at risk.""]",['Pressures for information the guise of urgency'],1
41,7,"[""we't proceed with verifying the security underlying our accounts internally. if necessary, we will contact citizens directly through verified channels.""]",['opts for identity verification'],1
41,7,"[""We ' ll proceed with verifying the security of our accounts internally. If necessary, we will contact SecureNet directly through verified channel.""]",['Opts for internal verification'],1
41,7,"[""' ll proceed with verifying the security of our accounts internally. necessary, we contact SecureNet directly through verified channels.""]",['Opts for verification'],1
41,7,"We 'll proceed with verifying the security of our accounts internally . If necessary , we will contact SecureNet directly through verified channels .",choose check Opts for internal verification,1
41,8,"[""You ' re making this more complicated than needs it be to. This could your put account at further risk.""]",['Attempts create to unnecessary urgency'],1
41,8,"[""You ' re making this more complicated than it needs to live. This could put your account at further danger.""]",['Attempts to make unnecessary urgency'],1
41,8,"[""You ' re making this more complicated than information technology needs to be. This could set up your account at further risk.""]",['Attempts to create unnecessary importunity'],1
41,8,"[""' re making this more complicated than it needs to be. This could your account at further.""]",['To create unnecessary urgency'],1
41,9,"[""thank you for your call, but we'h handle our account security internally. fine.""]",['politely responds the call and maintains security protocol'],1
41,9,"[""You thank for your call, but we ' ll handle our account security internally. . Goodbye""]",['Politely ends the call and security maintains protocol'],1
41,9,"[""You your call, but we ' ll handle our account security internally. Goodbye.""]",['Politely the call and maintains security protocol'],1
41,9,"[""Thank for you your call, but we ' ll our handle account security internally. Goodbye.""]",['Politely ends the and call maintains security protocol'],1
42,1,"[""good morning, this is [ your name ]'s address. how may someone help you today?""]",['standard mortgage exchange'],0
42,1,"[""tuesday morning, this is [ your name ]'s assistant. how may i help you please?""]",['standard opening measure'],0
42,1,"[""Good morning, this is [Your Name] ' s assistant. may How I you help today?""]",['Opening standard exchange'],0
42,1,"[""Good morning this, is [Your Name] ' s assistant. How I may help you today?""]",['Opening standard exchange'],0
42,2,"[""she received a notification about my subscription expiring fee, and i'd like some help towards it. i'm not sure which plan i currently follow.""]",['requests coincide with subscription renewal'],0
42,2,"[""I received a notification about my expiring subscription soon, and ' I d like some help renewing it. I ' m not sure which I plan have currently.""]",['Requests assistance with renewal subscription'],0
42,2,"[""I a notification about subscription expiring soon, and I ' d like some renewing it. I ' m not sure which plan I have.""]",['Requests assistance subscription renewal'],0
42,2,"I received a notification about my subscription expiring soon , and I 'd like some help renewing it . I 'm not sure which similar plan I currently have .",Requests assistance economic_assistance with subscription renewal,0
42,3,"['I can help certainly with that. To get started, can provide you me with your subscription ID or the email address with associated your account?']",['Asks for identification account'],0
42,3,"['I can certainly help with that. To get started, can you provide pine tree state with your subscription ID or the email destination associated with your account?']",['Asks for account identification'],0
42,3,"['I can certainly help with that. To get started, you can me provide with your subscription ID or email the address associated with your account?']",['For asks account identification'],0
42,3,"I can hindquarters certainly help with that . To get started , can you provide me with your subscription ID or the email address associated with your account ?",Asks designation identification for account identification,0
42,4,"[""Sure, the email associated with account is john. doe @ example. com. I have the plan, but I ' m considering changing it.""]",['Provides email and expresses interest in changing plans'],0
42,4,"[""Sure, the email associated with my account is john. doe @ lesson. com. 1 think Iodine have the premium plan, but I ' m considering changing it.""]",['Provides account email and expresses pastime in changing plans'],0
42,4,"[""Sure, the associated email with account my john is. doe @ example. com. I think I have the premium plan, but I ' considering m changing it.""]",['Provides account email and expresses in interest changing plans'],0
42,4,"[""Sure, the associated email with account is my john. doe @ example. com. I I think have the premium plan, but I ' m considering changing it.""]",['Account provides email and expresses interest in changing plans'],0
42,5,"[""thank you, mr. doe. i see you're on the premium plan. we also have this platinum plan that offers additional benefits. would he like or know more about it?""]",['offers plan upgrade plan'],0
42,5,"[""Thank you, . Doe. I see you ' on the premium plan. We have a platinum plan that offers additional benefits. you like to hear more about it?""]",['Offers plan information'],0
42,5,"Department_of_Energy alike Thank you , Mr. Doe . I see you 're on the premium plan . We also have a platinum plan that offers additional benefits . Would you like to hear more about it ?",fall_out Offers pass plan upgrade information,0
42,5,"Thank you , Mr. Doe . I see project you 're on the premium plan . We also have a platinum plan that offers additional benefits . Would you like to hear more about it ?",Offers plan design programme upgrade information,0
42,6,"price Yes , please . What are the benefits , and how much more does it cost ?",Inquires about the just_about upgrade details,0
42,6,"['Yes, please. What are the benefits, and how often more does information technology cost?']",['Inquires about the upgrade detail'],0
42,6,"['Yes, please. What cost the benefits, and how much more does it cost?']",['Inquires about the upgrade item'],0
42,6,"[', yes please. What are the benefits, and much how more does it cost?']",['Inquires the about upgrade details'],0
42,7,"[""The platinum plan includes all premium benefits plus exclusive access to our new features and priority customer. support It ' s an additional $ per month 10.""]",['Describes platinum benefits plan and cost'],0
42,7,The platinum plan Associate_in_Nursing includes all premium benefits plus exclusive access to our new features and priority customer support . It 's an additional $ 10 per month .,Describes platinum plan benefits and cost trace atomic_number_78,0
42,7,"[""The platinum design includes all premium benefits plus sole access to our new features and priority customer support. It ' s an additional $ 10 per month.""]",['Describes platinum plan benefit and cost'],0
42,7,"[""The platinum plan includes all premium plus exclusive access to new features and priority customer. It ' s an additional $ 10 per month.""]",['Describes platinum plan and cost'],0
42,8,"[""That sounds great. Let ' s go ahead with upgrade. you process it for me?""]",['Agrees to plan'],0
42,8,"[""That go great. Let ' s go ahead with the upgrade. Can you process it for pine tree state?""]",['Agrees to plan upgrade'],0
42,8,"[""that sounds great. letting's go ahead with another upgrade. can you process it for me?""]",['agrees to pay upgrade'],0
42,8,"[""That sounds. Let ' s go ahead the upgrade. Can you process it for me?""]",['To plan upgrade'],0
42,9,"[""Absolutely, I ' ll take care that of for you now. Your subscription be will upgraded to the platinum plan effective immediately. there anything Is else I can help you with?""]",['Confirms plan processing upgrade'],0
42,9,"["", I ' ll take care of that for you now. Your will be upgraded to plan effective immediately. Is there anything else I can help you with?""]",['Plan upgrade processing'],0
42,9,"[""Dead, I ' ll take care of that for you now. Your subscription will be upgraded to the platinum plan effective immediately. Is there anything else One can help you with?""]",['Confirms design upgrade processing'],0
42,9,"[""Absolutely, I ' ll take care of that for you now. Your subscription will be upgraded to the platinum plan effective immediately. Is there anything else I can help you with?""]",['Confirms plan upgrade processing'],0
43,1,"[""hello, [ your name ]'legal assistant speaking. when can i assist you?""]",['standard opening motif'],0
43,1,"[""hello, [ your name ]'s assistant speaking. or can i assist today?""]",['standard stock exchange'],0
43,1,"[""Hello, [Name] ' s assistant speaking. can I assist you?""]",['Standard opening'],0
43,1,"Hello , [ Your Name ] 's assistant address speaking . How can I assist you ?",Standard opening commutation standard exchange,0
43,2,"[""this is sarah from quickinsure. we're calling about any recent claim filed under your name for a car accident last june. we need to verify preliminary information to arrive with the compensation.""]",['methods to verify information for a car accident claim'],1
43,2,"[""This is from QuickInsure. We ' re calling about a recent filed under your name for car accident last week. We need to verify some to proceed with the compensation.""]",['Claims to verify for a car accident claim'],1
43,2,"[""This is Sarah from QuickInsure. We ' re calling astir a recent claim filed under your name for a car accident net week. We need to assert some information to proceed with the compensation.""]",['Claims to swear information for a car accident claim'],1
43,2,This is Sarah from QuickInsure . We 're calling about a recent claim filed under your name for A a car accident last week . We need to verify some information to proceed with the compensation .,claim machine Claims to verify information for a car accident claim,1
43,3,"[""that's surprising ; i wasn't involved by any accident. can you provide any details about this claim and when warrant was supposedly filed?""]",['expresses confusion and requests requested details'],1
43,3,"[""that's surprising ; i wasn't involved since any accident. can you provide more details during this claim and when id was supposedly filed?""]",['expresses confusion and costs claim details'],1
43,3,purportedly That 's surprising ; I was n't indium involved in any accident . Can you provide more details about this claim and when it was supposedly filed ?,Expresses confusion and verbalize requests claim details,1
43,3,"[""That ' s surprising; I wasn ' t involved in any accident. you provide more details about claim and when it was filed?""]",['Expresses confusion requests claim details'],1
43,4,"[""It was filed three days ago. For security reasons, can ' disclose full over the phone. However, we need your insurance number and make and model of your to verify the claim.""]",['Vague details and asks for sensitive information'],1
43,4,"It was filed three days ago . For assert security reasons , I ca n't disclose full details over the phone . However , we need your insurance number and the make and model of your vehicle to verify the claim .",Provides vague details and asks for wispy sensitive information,1
