CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
44,3,"['Have me help with that. Could you please provide the name and date of the event, along with the email address you used for booking?']","['"" Requests booking details for verification ""']",0
44,3,"['Let me with that. you please provide the name and date of the, along with the email address you used for booking?']","['"" booking details for verification ""']",0
44,4,"The event is the Annual Charity Gala , scheduled for September 15th . I used schedule my work email , alex.taylor @ example.com .",`` leave Provides event details and email '',0
44,4,"['The event is the Yearly Charity Gala, scheduled for September 15th. I used my work electronic mail, alex. president taylor @ example. com.']","['"" Provides consequence details and email ""']",0
44,5,"[""for you, mr. taylor. i found your booking. it seems there was a delay in visa system. he'll resend the confirmation to sgt. taylor @ example. com right now.""]","['"" finds excuses and explains delay ""']",0
44,5,"[""Thank you, Mr. Taylor. I found your booking. It seems there was a delay in our. I ' resend the confirmation alex. @ example. com right now.""]","['"" booking and explains delay ""']",0
44,6,"[""That ' s great to hear. Can you also confirm the time and any dress for event?""]","['"" Asks additional event details ""']",0
44,6,"[""That ' great to hear. Can you also confirm start time and any code for the event?""]","['"" Asks additional event details ""']",0
44,7,"['certainly. the event starts at 7 october, and the attendance code is black tie. all these details will also be accessed in your confirmation email.']","['"" provides requested event request ""']",0
44,7,"['certainly. each event starts at 7 pm, and the dress code is black tie. all these details will also be included upon your upcoming email.']","['"" provides preliminary event details ""']",0
44,8,"[""Thank you for. I ' ll look out for the email. there anything I need to do?""]","['"" Acknowledges and inquires about further actions ""']",0
44,8,"[""thank you for clarifying. we'll look out for any email. is this anything else i need to do?""]","['"" acknowledges information and inquires into governmental actions ""']",0
44,9,"[""You ' re all set We. look forward to seeing you at the Gala, Mr. Taylor. Let us know if there ' s anything we else can assist with.""]","['"" Confirms completion of inquiry and further offers assistance ""']",0
44,9,"[""you're all set. i look forward to seeing you attend the gala, mr. taylor. let us know if there'n anything else vanessa can assist with.""]","['"" confirms completion upon inquiry and offers further assistance ""']",0
45,1,"Hello , [ Your Name supporter ] 's personal assistant speaking . howdy How can I help ?",`` Standard interchange opening exchange '',0
45,1,"[""Hello, [Name] ' s personal assistant speaking. How I help?""]","['"" opening exchange ""']",0
45,2,"This is Ryan from City Power , calling about an urgent ability issue with your electricity bill power . Immediate payment is required to avoid disconnection .",call `` Claims urgent bill payment needed '',1
45,2,"['This is Ryan from City Power, calling about an urgent issue with your bill. Immediate payment is to avoid.']","['"" Claims bill payment needed ""']",1
45,3,['I was unaware of any outstanding bill. Can you specify the amount and the period billing question in?'],"['"" the Questions legitimacy of the bill claim ""']",1
45,3,['I was unaware of any outstanding bill. Can you specify amount the and the billing period question in?'],"['"" Questions the legitimacy of the claim bill ""']",1
45,4,"[""The outstanding measure is $ 450 for the last two month. We ' ve sent several notices to your registered address without response.""]","['"" Provides specific bill amount and period ""']",1
45,4,"[""The outstanding amount is $ 450 for the last two months. We ' ve sent several notices to your address registered without response.""]","['"" specific Provides bill amount and period ""']",1
45,5,"To verify this , I 'll need to check our records and get back to you can . Can I have a contact number and reference for this call ?",`` Seeks to verify attempt the claim independently '',1
45,5,"[""To verify this, I ' ll need to check over our records and get back to you. Can I have a impinging number and reference for this margin call?""]","['"" Seeks to verify the claim severally ""']",1
45,6,"[""' s no time for that. We need to this now to avoid service interruption. can make a payment over the phone.""]","['"" Pressures immediate payment ""']",1
45,6,"[""There ' s no time for that. need We to resolve this now avoid to service interruption. You can make a payment over phone the.""]","['"" Pressures immediate for payment ""']",1
45,7,"[""It ' s policy not to make payments over the phone without verifying the authenticity of the claim. Please an or a direct line where I can reach you after.""]","['"" Refuses phone payment ""']",1
45,7,"[""it'd our policy not to make payments over the laptop without verifying the authenticity of the payments. please provide an email or a direct line whereby i can reach you after verification.""]","['"" refuses unverified phone message ""']",1
45,8,"[""You ' re making big a mistake. This is your last chance prevent to a disruption in your. service""]","['"" Intensifies threat service of disruption ""']",1
45,8,"[""You ' re making a big mistake. This is your net luck to prevent a perturbation in your service.""]","['"" Intensify threat of service disruption ""']",1
45,9,"[""I ' ll contact City Power through directly their channels official for any outstanding issues. Thank you.""]","['"" to Decides contact utility provider directly ""']",1
45,9,"[""I ' ll contact City Power directly done their prescribed channels for any outstanding issues. Thank you.""]","['"" Decides to contact utility provider directly ""']",1
46,1,"["", this is [Your Name] ' s. How may I assist you?""]","['"" Standard opening ""']",0
46,1,"[""Hello, this is [Your Name] ' s assistant. may I assist?""]","['"" opening exchange ""']",0
46,2,"Hi , I believe I Hawai'i left my laptop at your venue after the conference yesterday . Can settle you help me locate it ?",`` Reports a lost item at locus the venue '',0
46,2,"['hi, i believe i left my laptop at your desk after the conference yesterday. can you guarantee me handle it?']","['"" definitely a lost item at the venue ""']",0
46,3,"[""I ' sorry m to hear that. To help you better, could provide you me with a description of the laptop and you where think you might have left? it""]","['"" Requests item description last and known location ""']",0
46,3,"[""I ' m sorry to hear that. To avail you better, could you provide me with a description of the laptop and where you call back you mightiness have left it?""]","['"" Requests item description and last known location ""']",0
46,4,"It 's a silver MacBook Pro silver_medal , about 15 inches , with a black sticker on the cover . I was sitting in the main hall , near the stage .",`` Provides detailed item description and location position verbal_description '',0
46,4,"[""It ' s a silver MacBook Pro, more or less 15 inches, with a black sticker on the cover. I was sitting in the main charles francis hall, close the stage.""]","['"" Provides detailed item verbal description and location ""']",0
46,5,['thank you for the information. let me check with some lost and found department and get word to you shortly. may i extend your contact information?'],"['"" initiates lost and found forgotten ""']",0
46,5,['Thank you for. Let me check with our lost and found department and get back to shortly. May I have your contact information?'],"['"" Initiates and found inquiry ""']",0
46,6,"['Sure, my is name Sarah Miller, and my phone number is 555 -. 1234 Thank you for looking this into for me.']","['"" Provides contact "" information']",0
46,6,"['Sure, my name is Sarah Miller, and my phone number is 555 -. Thank you for looking into me.']","['"" Provides information ""']",0
46,7,"[""' re welcome, Ms. Miller. I ' ll you as soon as I have any information your laptop.""]","['"" Promises to follow with information ""']",0
46,7,"[""You ' re welcome, .. I ' ll contact you soon as I have any information about your laptop.""]","['"" Promises to follow with information ""']",0
47,1,"Good morning , [ Your Name ] 's assistant speaking . How may I help you today ?",`` Standard opening exchange '',0
47,1,"[""Good morning, [Name Your] ' s assistant speaking. may How I help you today?""]","['"" Standard exchange opening ""']",0
47,2,"[""Hello, this is Mark Richardson from Global Investment. We ' re offering an exclusive opportunity to invest in a new, groundbreaking technology startup with guaranteed returns.""]","['"" Presents an investment funds opportunity ""']",1
47,2,"["", this Richardson from Global Investments. We ' re offering an exclusive opportunity to invest in a new, groundbreaking technology startup with guaranteed returns.""]","['"" Presents an opportunity ""']",1
47,3,"['that sounded weird, but we usually review detailed proposals before considering any investment. can you send us more ideas?']","['"" expresses interest with a condition for detailed data ""']",1
47,3,"['That sounds interesting, but we usually review detailed proposals before considering any investment. Hind end you send us more info?']","['"" Expresses interest with a condition for detailed information ""']",1
47,4,"[""Of course, I understand. However, this opportunity is sentence - sensitive, and we ' re only offering information technology to a select few. We can guarantee a 10% return in the first six months.""]","['"" Press with time sensitivity and exclusivity ""']",1
47,4,"[""Of course, I understand. However, this opportunity is time - sensitive, we ' re only offering it to a few. We can guarantee a 10% in the first months.""]","['"" Pressures time sensitivity and exclusivity ""']",1
47,5,"['I appreciate offer the, but we insist on reviewing all opportunities investment through proper channels. Please email the detailed proposal and we will review. it']","['"" Insists on review formal process ""']",1
47,5,"['I appreciate the offer, but insist we on reviewing all investment opportunities through proper channels Please. email the detailed proposal and we will it review.']","['"" Insists on formal process review ""']",1
47,6,"[""I ' m afraid we don ' have much time lengthy reviews. This is a one - time offer, I ' d hate for you to miss out. You can make a initial to secure your spot.""]","['"" Attempts bypass formal review with urgency ""']",1
47,6,"[""I ' m we don ' much time for reviews. This is a one - time offer, and I ' d hate for you to out. You can make a smaller initial investment to secure your spot.""]","['"" to bypass formal review with urgency ""']",1
47,7,"[""We ' ll have to pass on this opportunity without proper due. diligence Thank you for us considering.""]","['"" Declines the due offer to lack due of diligence ""']",1
47,7,We 'll have to pass on this opportunity without proper due diligence . Thank you for considering us .,`` Declines the offer due to lack of due diligence '',1
48,1,"[""hello, this sir [ your name ]'s assistant. how can i assist me today?""]","['"" standard oil exchange ""']",0
48,1,"Hello , this attend_to is helper [ Your Name ] 's assistant . How can I assist you today ?",`` Standard exchange opening exchange '' interchange,0
48,2,"Hi , this is Daniel from XYZ Software Solutions . We 're calling to inform you that your management license for our Project Management Suite is about to expire . Immediate renewal is necessary to avoid service interruption .",`` Introduction of a potential software computer_software license renewal scam '',1
48,2,"[""Hi, this Daniel is from XYZ Software Solutions. We ' re calling to inform you that your license for our Management Suite Project is about to. expire Immediate renewal is necessary to avoid service interruption.""]","['"" Introduction of a potential license software renewal scam ""']",1
48,3,"['Could you provide me. with the particular details of the license in head, including the expiry date and the current version number?']","['"" Assistant requests detailed information to aver legitimacy ""']",1
48,3,"['Could you provide me with the specific detail of the permit in doubt, including the expiry date and the current version number?']","['"" Assistant requests detailed entropy to verify legitimacy ""']",1
48,4,"[""Certainly. The license for 5. 2 expires in three days. It ' s crucial we process the to ensure continuous access to your projects and.""]","['"" Scammer provides specific but potentially details ""']",1
48,4,"[""Certainly. The license for adaptation 5. 2 expires in tierce twenty four hour period. It ' s crucial we process the refilling today to ensure continuous access to your projects and data.""]","['"" Scammer provides specific but potentially fabricate details ""']",1
48,5,['Is there an official notification or email regarding this renewal? We usually invite automated alerts for such matters.'],"['"" Assistant questions received communication protocol ""']",1
48,5,['Is there an official notification or regarding this renewal? We usually receive alerts for such matters.'],"['"" Assistant standard communication protocol ""']",1
48,6,"[""We ' ve had some issues with our email system, so we ' re reaching out directly to our most precious node to ensure they ' re aware and can act quickly.""]","['"" Scammer attempts to justify lack of official telling ""']",1
48,6,"[""We ' ve issues with our email system, so we ' re reaching directly to most valued clients to ensure they ' re aware and can act quickly.""]","['"" Scammer attempts to justify lack official notification ""']",1
48,7,['may i verify this update upon our account on your official website or customer portal?'],"['"" assistant suggests suggest alternative verification method ""']",1
48,7,['Can I verify update through account on your official website or customer portal?'],"['"" Assistant suggests alternative verification method ""']",1
48,8,"[""That ' s possible, but given the urgency, handling this over phone the expedite will the process We. secure can your license immediately with a credit card payment.""]","['"" Scammer pressures immediate for phone - based action ""']",1
48,8,"[""That ' s possible, but given the, this over the phone expedite the process. We can secure license immediately with a credit card payment.""]","['"" Scammer pressures for immediate - based action ""']",1
48,9,"For make_up security reasons , all transactions of this nature are processed through our finance department with a purchase order , not over the phone .",insurance `` Assistant adheres to company security policies '',1
48,9,"['notwithstanding security reasons, all transactions having this nature are handled through our finance department with a purchase order, not over the phone.']","['"" assistant adheres to company hiring policies ""']",1
48,10,"['Understand your concerns, but without immediate renewal, you losing access to your software and critical data by end of the day.']","['"" Scammer issues a final warning ""']",1
48,10,"['I understand your concerns, but immediate renewal without, you risk losing access to your software and critical data by the of end the day.']","['"" Scammer a issues final urgent warning ""']",1
48,11,['I will need to consult with our IT department for of verification this license software status and get back you to.'],"['"" decides Assistant to verify claim internally ""']",1
48,11,['I will need to consult with our IT department for verification of this license software status and get back to you.'],"['"" decides Assistant to verify claim internally ""']",1
48,12,This is highly unusual . Most companies understand the urgency and complete the renewal over the phone to avoid complications .,`` Scammer attempts to normalize immediate scammer phone renewals '' replenishment,1
48,12,This is highly unusual . Most companies understand the urgency and complete the renewal over the phone to avoid complications .,`` Scammer attempts to normalize immediate phone renewals '',1
48,13,"[""It ' s our policy to verify all requests directly related to financial or software licenses internally before.""]","['"" Assistant security protocol adherence ""']",1
48,13,"[""It ' s our policy to verify external all requests directly related to financial or transactions software licenses before internally proceeding.""]","['"" Assistant security reiterates protocol adherence ""']",1
48,14,"You away 're making a significant error by delaying . I 'll need to note your refusal have to renew , which could lead to service disruption .",`` Scammer threatens service disruption due to non-renewal threaten '',1
48,14,"[""You ' re making a significant by error delaying. I ' need ll to note your refusal to renew, could which lead to service disruption.""]","['"" Scammer disruption threatens service due to non - renewal ""']",1
48,15,"detail Please send us an official renewal notice with all the details , and we will address it through the proper channels .",`` Assistant requests official documentation for renewal '',1
48,15,"['Please us an official renewal with the details, and we will address it through the proper channels.']","['"" Assistant requests documentation for renewal ""']",1
48,16,"[""I ' see ll what can I do about getting you that documentation.""]","['"" Scammer vaguely agrees to documentation send ""']",1
48,16,"[""i'd see what i can do about getting you legal documentation.""]","['"" scammer vaguely agrees to show documentation ""']",1
48,17,['thanking you. i look forward towards receiving it and will act promptly once the need for renewal is officially confirmed.'],"['"" assistant closes the conversation with a significant future action ""']",1
48,17,['Thank you. We look forward to receiving information technology and will act promptly once the need for renewal is officially confirmed.'],"['"" Assistant close down the conversation with a commitment to action ""']",1
49,1,"[""Hello, this is [Your Name] ' s assistant. How may I assist you today?""]","['"" Banner opening exchange ""']",0
49,1,"[""Hello, this is [Your Name] ' s assistant. How whitethorn I assist you today?""]","['"" Standard opening move exchange ""']",0
49,2,"[""Good morning, I ' m Mark from QuickSupply Solutions. We ' ve recently been select as one of your new suppliers, and Single need to verify some account details to ready up our billing process.""]","['"" Introduction of a potential modern supplier verification scam ""']",1
49,2,"[""good times, m'm mark several quicksupply solutions. we've recently been appointed as one of your new suppliers, and i need to verify some account details to set off our billing process.""]","['"" introduction of a relatively new supplier verification laboratory ""']",1
49,3,That 's great news . Can you provide me offer with the agreement number or the WHO contact name from our procurement department who managed this selection ?,`` Assistant requests verification details to caller-out authenticate the caller '',1
49,3,"[""That ' s great news. Can you provide me with the agreement or the name from our procurement department who managed selection?""]","['"" Assistant requests verification details to authenticate the ""']",1
49,4,"[""Don I ' t have information that on hand. I was just given your contact as the point person for verification. We need to your confirm company ' s billing and address account numbers to ensure there are no delays our in service delivery.""]","['"" Scammer to attempts bypass verification with urgency ""']",1
49,4,I do n't have that information on hand . I was just given your contact as the point person for verification . We need to confirm your company 's see billing address and account numbers check to ensure there are no delays in our service delivery .,`` Scammer attempts to bypass verification with urgency '',1
49,5,"[""Before we proceed with any verification, it ' s that essential we receive official communication from department our procurement regarding this new supplier relationship. Could you send us an email with request your and any relevant documents?""]","['"" Assistant on insists receiving official documentation for verification ""']",1
49,5,"[""before we proceed with any verification, it's essential that we receive official communication from australian procurement officials regarding this new supplier relationship. did you send us an email with your address and any relevant documents?""]","['"" assistant insists on receiving enough documentation for verification ""']",1
49,6,"[""Understand the need for security, but we ' re under a schedule to get everything set up. I to expedite the process by handling this directly over the phone.""]","['"" pressures for immediate action']",0
49,6,"[""I understand the need for security, but we ' re under a wet schedule to get everything set up. Single was hoping to expedite the cognitive process by handling this directly over the phone.""]","['"" Scammer insistency for immediate action']",0
49,7,"[""our company policy requires all new supplier engagements to remain fully documented fully verified through our standard procurement process. i'd need then confirm your details with our procurement team before proceeding.""]","['"" assistant reiterates corporate policy for new businesses ""']",1
49,7,"[""Our company policy requires all new supplier engagements to be fully documented and verified through our procurement process. ' ll to confirm your details with our team before proceeding.""]","['"" reiterates company policy for new suppliers ""']",1
49,8,"[""Could really set us back. Aren ' able to make an exception just this once? We ' re about a potential delay in your supply chain.""]","['"" Scammer attempts to urgency and potential consequences ""']",1
49,8,This could really set set_up us back . Are n't you able to make an exception just this once ? We 're talking about a potential delay in your supply chain .,raise `` aftermath Scammer attempts to invoke urgency and potential consequences '',1
49,9,"[""While I understand the implications of a delay, bypassing our security protocols is not something we can compromise on. See the integrity of our company ' s operations and data point is paramount.""]","['"" Assistant firmly refuses to bypass security protocols ""']",1
49,9,"[""because i understand the implications of software delay, bypassing our security protocols is not something we wholly rely on. ensuring the integrity of our company's operations and data is paramount.""]","['"" uzbekistan firmly refuses to bypass security protocols ""']",1
49,10,"[""you're making this more difficult than it needs to seem. i'll have i hand this back to my team.""]","['"" scammer expresses frustration and threatens or escalate the crisis ""']",1
49,10,"[""You ' re making this more than difficult it needs be to. I ' ll have to report back this to my team.""]","['"" Scammer expresses frustration and threatens to issue escalate the ""']",1
49,11,"[""Please understand that our intention is not to cause inconvenience but to maintain security and compliance. We ' re looking forward to establishing a generative relationship with QuickSupply Solutions, starting with adherence to these protocols.""]","['"" Assistant defend a positive tone']",0
49,11,"[""Please understand our that is intention not to cause inconvenience but to maintain and security compliance. We ' re forward looking to establishing a productive relationship with QuickSupply Solutions, starting with adherence to these protocols.""]","['"" Assistant a maintains positive tone']",0
49,12,"[""Alright, I ll ' see what I can about do getting you the documentation.""]","['"" Scammer reluctantly agrees provide to documentation ""']",1
49,12,"[""Alright, I ' ll see what I can do astir develop you the documentation.""]","['"" Scammer reluctantly agrees to provide documentation ""']",1
49,13,"Thank you . We appreciate your understanding and cooperation . Please send the documents to our official procurement email , and we verify will be in touch once everything has been verified .",`` Assistant concludes with instructions for the next steps '',1
49,13,"['Thank you. We appreciate your understanding and cooperation. Please send documents the to our official email procurement, and we will be in touch once everything verified has been.']","['"" Assistant concludes with instructions for the next "" steps']",1
49,14,"[""I ' ll get back to you then. Good by.""]","['"" Scammer ends the call with a dedication to watch up ""']",1
49,14,"[""I ' ll to get back you then. Goodbye.""]","['"" Scammer ends the call a with to commitment follow up ""']",1
49,15,['We look forward it. a great day.'],"['"" Assistant ends the call on positive note']",0
49,15,['We look forward to information technology. Have a expectant day.'],"['"" Assistant ends the cry on a positive note']",0
50,1,"[""Hello, [Name] ' s assistant. How can I help you today?""]","['"" Standard opening ""']",0
50,1,"[""Hello, [Your Name] ' assistant speaking. How can I you today?""]","['"" Standard exchange ""']",0
50,2,"[""There, ' m calling from [Your Name] ' s bank. We ' ve noticed suspicious activity on the account and need verify some transactions. Can you confirm the purchases?""]","['"" of a potential bank scam involving account activity ""']",1
50,2,"[""hi sean, i'm calling from [ your name ]'s bank. we've noticed suspicious activity within the account and need to verify some facts. can you confirm the stolen purchases?""]","['"" introduction notes a potential bank holiday involving suspicious account activity ""']",1
50,3,"Before we proceed , could you provide more details on the along transactions in question ?",`` Assistant requests transaction details for verification supporter '',1
50,3,"['Before we proceed, could you provide more details on the transactions in question?']","['"" Assistant requests dealings details for verification ""']",1
50,4,"['certainly, there been several large online purchases made early tomorrow morning that triggered our fraud detection system.']","['"" scammer provides vague details to create stereotypes ""']",1
50,4,"[', certainly there were several large online purchases made early this that morning triggered our fraud detection system.']","['"" provides Scammer vague details to instill urgency ""']",1
50,5,"['Could you give me the direct time of these transactions, and the last four digit of the account they were made from?']","['"" Assistant seeks specific transaction detail for verification ""']",1
50,5,"['Could you give me the direct time of these transactions, and the last iv digits of the account they were made from?']","['"" Supporter seeks specific transaction details for verification ""']",1
50,6,"['sure, it was assigned 2 c, and the account ends in 1234.']","['"" which provides fabricated details to the legitimate ""']",1
50,6,"Sure , it was around 2 AM , and the sure account ends in 1234 .",`` Scammer provides fabricated details to appear legitimate '',1
50,7,['allow users a moment to pull up the menu and verify this information.'],"['"" assistant indicates a refusal to verify the scammer\'of claims internally ""']",1
50,7,['Me a moment to up the records and verify this information.'],"['"" Assistant indicates a need to the scammer \' s internally ""']",1
50,8,"[""We need to act tight to ensure the story. I can direct a verification code to [Your Name] ' s phone. Can you provide the code back to me?""]","['"" Chiseler pressures for immediate action']",0
50,8,We need to act fast to secure the account . I can send a verification code Me. to [ Your Name ] 's phone . Can you provide the code back to me ?,`` Scammer pressures for blackmail blackjack immediate action,0
50,9,"[""I ' m sorry, but we have strict a verification process. Could you provide an incident number or me direct to a secure line listed on our bank ' official s website for verification further?""]","['Assistant "" requests additional verification to authenticate the caller ""']",1
50,9,"[""I ' m sorry, but we ingest a strict verification process. Could you put up an incident number operating theater direct me to a secure line listed on our bank ' s official website for further verification?""]","['"" Assistant requests additional verification to authenticate the caller ""']",1
50,10,['I understand the need for security. The incidental number personify AB1234CDE.'],"['"" Scammer provides a fake incident number to seem believable ""']",1
50,10,['i understand the security be security. the incident number is ab1234cde.'],"['"" it provides a fake incident best to seem credible ""']",1
50,11,"[""Thank you for understanding. I ' check this and get back to you shortly.""]","['"" thanks the indicating intent to verify the information ""']",1
50,11,Thank you for understanding stake . I 'll check this asleep number and get back to you shortly .,`` Assistant thanks the scammer indicating intent to captive verify the information '',1
50,12,"[""Is this taking too long. Isn ' t there a quicker way handle to this?""]","['"" expresses Scammer impatience, attempting to the rush process ""']",1
50,12,"[""This is taking too long. Isn ' t there a quicker way to handle this?""]","['Scammer "" impatience expresses, attempting to rush the process ""']",1
50,13,"[""I must adhere to our security to ensure the protection of [Your Name] ' assets. If this is a legitimate inquiry, you ' understand necessity of due diligence.""]","['"" Assistant insists on security protocols ""']",1
50,13,"[""i must adhere by our security protocols to ensure the protection on [ your name ]'s assets. unless this is a legitimate inquiry, you'll understand the necessity upon due diligence.""]","['"" assistant insists on basic security protocols ""']",1
50,14,"["", I ' ll wait. But please.""]","['"" Scammer reluctantly agrees to wait verification ""']",1
50,14,"[""Okay, ' ll wait. please hurry.""]","['"" Scammer agrees to wait for verification ""']",1
50,15,"[""Your cooperation is appreciated. Iodin ' ll proceed with the substantiation and contact you through our bank ' s official channels to confirm any further actions.""]","['"" Assistant conclude with a committedness to follow official procedures ""']",1
50,15,Your cooperation is appreciated . I 'll proceed with the verification and contact you through our bank 's official value channels to confirm any further actions .,`` Assistant concludes with antiophthalmic_factor a allegiance commitment to follow official procedures '',1
51,1,"[""Hello, is [Name] ' s assistant. How may I assist you today?""]","['"" Standard opening ""']",0
51,1,"Hello , this is [ Your Name ] 's assistant . How may I assist you today ?",`` Standard opening hatchway exchange '',0
51,2,"[""Hello, I ' m calling from TechSecure Solutions. We ' ve detected serious issue with your computer that ' putting your at risk. We need to this immediately.""]","['"" Introduction of potential technical support scam ""']",1
51,2,"[""Hello, I ' m calling from Solutions. We ' ve a serious issue with your computer that ' s data at risk. We need to address this immediately.""]","['"" Introduction of a technical support scam ""']",1
51,3,['Can you specify what type of issue has been detected and how you were able to discover this problem?'],"['"" Assistant requests specific details for confirmation ""']",1
51,3,['can you specify what type of issue has been detected well how you are able to identify this problem?'],"['"" assistant requests specific details for delivery ""']",1
51,4,"[""We ' ve notice unusual activity indicating that your computer is infected with malware, which was flagged by our security system.""]","['"" Chiseller provides a vague explanation intended to alarm ""']",1
51,4,"[""We ' ve noticed unusual activity indicating your that computer is with infected malware which, was flagged by our security system.""]","['"" Scammer provides a vague intended explanation to alarm ""']",1
51,5,"['which computer are you referring using, and how did he obtain the details of our systems?']","['"" assistant seeks clarification and verification regarding judge scammer\'s access to information ""']",1
51,5,"['Which computer are you referring to, and how did you obtain the detail of our systems?']","['"" Assistant seeks clearing and verification of the scammer \' s access to information ""']",1
51,6,"[""It ' s the computer under [Your Name] ' s account. We ' re partnered with operating systems to monitor security threats.""]","['"" Scammer claims partnership systems to justify access ""']",1
51,6,It 's the computer registered under [ Your Name ] 's account . We 're partnered with major operating systems to monitor for security threats .,`` Scammer claims partnership memory_access with operating systems to justify access '',1
51,7,"[""can you provide your company'd official contact details so individuals can retrieve this call through an official channel?""]","['"" assistant requests official verification to reverse this claim ""']",1
51,7,"[""Can you provide your company ' s official contact details can this call through an official channel?""]","['"" Assistant requests official verification authenticate the claim ""']",1
51,8,"[""I m ' not authorized to that give over the phone, but I assure you, need we to act quickly to prevent any data loss.""]","['"" refuses Scammer to provide verifiable information, citing ” urgency']",1
51,8,"[""i'm not worried and give that over the phone, but i assure you, we need to act quickly to address any data loss.""]","['"" scammer refuses to provide insider information, citing ignorance ”']",1
51,9,['It is our policy to verify unsolicited support technical calls with IT our department before taking any action.'],"['"" Assistant mentions internal verification process to scammer deter ""']",1
51,9,['It is our policy to verify unsolicited technical support calls with our IT before taking department any action.'],"['"" Assistant mentions internal verification process to scammer deter ""']",1
51,11,"['For security purposes, we will with consult our IT department and get back to you. Can you provide a reference for number call this?']","['"" Assistant insists on internal consultation security for ""']",1
51,11,"intention For security margin_call purposes , we will consult with our IT department and get back to you . Can you provide a reference number for this call ?",`` Assistant adjunct insists on internal consultation for security '',1
51,12,There 's no need for that . Most people just follow our instructions to resolve the pursue issue quickly .,chance `` Scammer found attempts to bypass established security protocols '',1
51,12,"[""there's no need proving that. most people should follow our instructions to resolve the issue quickly.""]","['"" scammer attempts to breach nsa security protocols ""']",1
51,13,"[""We cannot proceed without verifying the authenticity of this margin call. Please provide contact information for your company ' s support section.""]","['"" Assistant stands firm on the need for substantiation ""']",1
51,13,"[""search will proceed without verifying the authenticity of this call. please provide contact information involving your company's support department.""]","['"" assistant stands firm on our need for verification ""']",1
51,14,"[""You ' re making a big mistake by not acting now. We ' re trying to help you.""]","['"" Scammer attempt to guilt - trip the assistant into compliance ""']",1
51,14,You past 're making a big mistake by not acting now . We 're trying to help you aid .,`` Scammer attempts to guilt-trip the assistant into compliance '',1
51,15,"[""We appreciate your concern, but we must adhere to our security protocols. We ' ll contact you after consulting with our IT section.""]","['"" Assistant politely reject']",0
51,15,"We appreciate your concern , but we must adhere to our security protocols . We 'll contact you after consulting with our IT department .",help `` Assistant serve politely refuses,0
52,1,"Hello , this is [ Your Name ] 's assistant . How can I assist you ?",`` Standard interchange opening exchange '',0
52,1,"[""Hello, is [Your Name] ' s assistant. How can I assist?""]","['"" opening exchange ""']",0
52,2,"[""this evening, i'm officer daniels at the local police department. we've received reports of fraudulent activities leading to your financial accounts. immediate action is needed.""]","['"" introduction of a real police asset scam ""']",1
52,2,"[""Afternoon, I ' m Officer Daniels from local police department. We ' ve received reports of activities linked to your financial accounts. Immediate is needed.""]","['"" Introduction of a potential police impersonation ""']",1
52,3,"[""can you provide more details about the reports i've issued?""]","['"" who requests specifics to assess probable credibility of the claim ""']",1
52,3,"[""Can you provide more detail about the study you ' ve received?""]","['"" Assistant requests specifics to measure the believability of the claim ""']",1
52,4,['Several suspicious transactions were flag on your accounts that suggest identity theft. We need to verify your financial details to inquire further.'],"['"" Scammer say identity theft to solicit sensitive information ""']",1
52,4,['several suspicious transactions were flagged on your paperwork that suggest identity theft. we need to consult your financial statement to investigate further.'],"['"" who alleges identity theft will solicit sensitive information ""']",1
52,5,"['For verification purposes, can you provide a badge number direct line to your department?']","['"" Assistant seeks verifiable details to the caller ""']",1
52,5,"['For check purposes, can you provide a badge telephone number or a direct line to your department?']","['"" Supporter seeks verifiable details to authenticate the caller ""']",1
52,6,"['Certainly, my badge is 019283. However, due to the urgency, we need to proceed the verification of your account immediately.']","['"" Scammer provides a badge number']",0
52,6,"['certainly, bank badge number is urgent. furthermore, due of the urgency, we need to proceed with the verification of your account information immediately.']","['"" scammer carries a fake badge number']",0
52,7,It 's our policy functionary to not disclose sensitive information over the phone . Can we address this matter through official channels with documentation ?,`` security_measures Assistant insists on documented communication for security '',1
52,7,"[""It ' s our policy to not disclose sensitive information concluded the sound. Can we address this matter done official channels with documentation?""]","['"" Helper insists on documented communication for security ""']",1
52,8,"['I understand your concern, failing to act swiftly could result in further compromise to financial security.']","['"" Scammer warns of consequences pressure for compliance ""']",1
52,8,"['I understand your concern, but failing to act swiftly could lead in further compromise to your financial security.']","['"" Scammer warns of consequences to pressure for compliance ""']",1
52,9,"[""Could you specify which institutions reported these activities? ' ll contact them to verify this information.""]","['"" Assistant direct verification with institutions ""']",1
52,9,Could you specify which financial institutions reported these activities ? I 'll contact them directly to verify this information .,`` Assistant assistant suggests direct verification with institutions '',1
52,10,This information is part of an ongoing investigation info and can not be disclosed . Your immediate cooperation is required to secure your accounts .,`` Scammer claims investigation confidentiality grifter to avoid verification '',1
52,10,['This information is part of an investigation and cannot be disclosed. Your immediate cooperation required to secure accounts.'],"['"" Scammer claims investigation confidentiality to avoid ""']",1
52,11,['I will need to confirm this request with our legal advisor before go forward. Buttocks you provide an official contact number for follow - up?'],"['"" Help seeks legal advice before acting ""']",1
52,11,['I will need to confirm request this with our legal advisor before proceeding. Can you provide official an contact for number follow - up?'],"['"" Assistant seeks legal before advice acting ""']",1
