ID,Source,Content,Char_Len
154,https://www.youtube.com/watch?v=HJAaJdDMU04&ab_channel=scambaittv,thank you for connecting with the cancellation department how may i assist you yes i had a missed call from this number it said to call for my refund yes sir so right now sir what you want to do do you want your refund or do you want to renew it no i want my refund i didn't know i was paying it all right no problem actually sir right now what happened your computer firewall security and the windows defender has got expired and right now your computer needs to be updated okay so that is the reason we will call you to just confirm you do you want to continue or do you want to cancel it because within one and a half hour your money will be debited from your account okay okay yeah so right now sir for the cancellation are you sitting in front of your computer so we will provide you the refund form yes i'm in front of my computer,836
155,https://www.youtube.com/watch?v=eq-rbjTvNm8&ab_channel=scambaittv,yeah i had a missed call from this number uh yeah so this is a amazon refund department uh you have been uh you you have paid 599 for iphone 11 so we just want to confirm it that have you purchased that iphone no not that I'm aware of that is the reason sir we have been calling you just to check it out that the payment has been done that this is a genuine transaction or not uh for your safety sir you need to go ahead and turn on a computer i am getting your computer connected to our accounts department so if the money has been charged to your account we can refund you the money otherwise we simply cancel the transaction okay okay okay i want you to cancel the transaction yeah first we need to check it out that is the reason we need your computer to be connected to our accounts department okay,803
156,https://www.youtube.com/watch?v=8M_7cd1sXhc&ab_channel=ScammerAllergy, hello hello hi I received this email about Northern LifeLock subscription that is expiring today it's asking me for 249 looks like or something like that I'm I never remember having such a subscription what is going on here who's taking money from my account uh my company sir because uh uh you have our company security software in your computer and this is auto renewal Services that's the reason my company charge uses and sending you this email to inform you like you want to continue this Services or cancel it because if you continue the services so my company charge you every month but I don't remember having having this subscription so who made this subscription on my behalf I don't know sir because uh you're and somebody just using our company website and register online form so I don't know exactly who is person activated,838
157,https://www.youtube.com/watch?v=cpryubbCp78&ab_channel=ScammerAllergy,thank you for calling cancellation Department my name is how can I help you hello I received this email from PayPal saying we're glad to serve you as our registered customer we have the premium Security Services ready for installation and looks like money has come out of my account I'm just calling to see what's going on okay can you confirm me with your invoice number ma'am so I can go ahead and check into my system and help you further sure there's an order ID here it's you receive the email today or tomorrow oh yes yesterday oh tomorrow how can I receive an email tomorrow you guys are Time Travelers I received it today no no okay ma'am so are you nearby your computer right now to cancel it out no do you want me to turn it on yes just turn it on okay,762
158,https://www.youtube.com/watch?v=8lwREQPRTEM&ab_channel=ScammerAllergy,hello and thank you for calling support you're talking to how can I help you hi I had a missed call from this number I'm just returning the call now yeah I guess you were trying to reach out PayPal support we missed your call that is correct yes so I'm wondering why I'm losing money I don't recall having any subscription all right no worries I'll check that out for you for a quick verification could you help me with your email address that you have with PayPal yeah so it's uh all right thank you bear with me,513
159,https://www.youtube.com/watch?v=OwxrgENf954&ab_channel=DanGleeballsScambaiter,now first of all let me introduce myself my name is officer with the badge id i am from the tax audit department of hmrc hm revenue and custom how are you doing today yes uh the nature and the purpose of this call it just to notify you it just to inform you that there has been a legal case filed there has been a lawsuit filed against your name for the hmrc and it's regarding a tax fraud it's regarding the tax evasion so do you have any solicitor or any tax lawyer who can represent you inside the courthouse and your case id number your case id number is  now uh what i'm going to do i'm going to read out the legal affidavit report to you so you will get the better idea and the better information that what is this all about and what is going on under your name,767
160,https://www.youtube.com/watch?v=7hF2EVWyIN4&ab_channel=BeardedBroz,hello hey hello hi there yes this is sorry about that i have to take another call okay not a problem now john you were speaking to one of my uh like one of your  case officer do you remember  did you say yeah that's correct yeah i didn't get her name what's her name no okay yeah okay what seems to be the problem that i had a phone call on my landline he said something about hmrc okay okay so what happened okay so can you just help me out with your postcode and your house number so that i can look into the inline revenue database that why did you receive that phone call like what's your postcode so your house number do you have a house number flat number yeah flat,671
161,https://www.youtube.com/watch?v=2_ZYDZtYcps&ab_channel=SigurdWatt,okay so do you have any criminal lawyer who can represent you inside the courthouse no i don't can you guys do that for me okay so let me explain about your case but i go i need it's my job to notify you these lines are recorded and monitored by hmrc okay that's good to know okay sir yeah that's yeah that's fine okay sir so now first of all i would like to grab a piece of paper and then to write down some import important information about your case okay yeah that sounds good to me all right one second i'm just gonna get a piece of paper and a pen one minute okay sir okay take your time hello are you still there hello yeah i've got i've got a piece of paper and a pen though okay please write down my name my name is,724
162,https://www.youtube.com/watch?v=fan1LyGX70s&ab_channel=PhilippaPeters,straight away and you will get arrested shortly hmrc this is officer how may i help you today i'm sorry i've had a call from you all right miss and did you receive any case id case file number no i didn't okay then in order to pull out your file will you help me out with your name yes it's so I can try to pull out your file absolutely it's and can you spell out your last name yeah it's it's it's okay do you have me yes all right so and what is your postal code it's okay fine all right just stay connected with me let me pull out your file in my system thank you for being on hold yes all right here i got your file in my system and i believe you live,655
163,https://www.youtube.com/watch?v=fG4nl_T-i4g&ab_channel=SteveYoung,hm revenue and customs how may I help you yeah hi I just got an automated message to give you a ring okay can you verify me your name so that I can go ahead and pull out your case file please yeah let me check yeah mr how are you doing today well I was alright until I got this phone call okay understood mr can you grab a piece of paper handy so I can go ahead and give you some information you can write it down yeah go on then ok first of all write down my name my name is last name is my badge ID number yes my badge ID number is okay so why do I need all this for actually the reason behind this call is to inform you that there is a lawsuit is being filed on your name by hm revenue and custom in a tax evasion tax fraud case because you didn't pay your tax properly that's the reason okay and how long has this been going on for ,836
164,https://www.youtube.com/watch?v=KbK5Uu4YcZI&ab_channel=NickOey,give me your name so that I can grab your file yeah my name is mr yes yeah yeah wait for one second and I'll grab your file thank you i have your file in front of me the reason we are trying to contact you is to notify you that a criminal case has been registered against your name oh dear for tax evasion and tax fraud there has also been a warrant out for your arrest so who pays your tax who pays my tax yeah um I pay I pay the tax I'm very worried ma'am are you working for a comapny did you call me ma'am i'm a sir hello hi did you call ma'am sorry are you self-employed you working for a company yes my name is mr I work for um I work for the uh oh oh I'm so distressed I sell t-shirts so when hm revenue and custom has conducted a random re-audit on your tags we found out under section,793
165,https://www.youtube.com/watch?v=iMal_n6ltig&ab_channel=VaughnGeorge,ths is your second attempt to avoid your initial appearance to a County Courthouse in your federal and criminal offense and also there is a non bailable warrant of arrest is issued on your name call our direct line number thank you,231
166,https://www.youtube.com/watch?v=_RSrlkfFAUk&ab_channel=MoneySavingExpert.com,you for your response we would now like to transfer you to a call handler for just a few more questions thank you for calling her majesty's revenue and customs how can I help you is this inland revenue and customs yes and I've got a tax fraud on my name yes can I have your name so I can try and see what's the matter yeah mr mr can you spell your name for me please and what's your postcode and your door number but how do I know your revenue and customs listen I'm not here to prove you I'm from hm revenue and customs or not if you don't believe I certainly hang up the call and inform the police to get you arrested okay oh my god you're going to arrest me yeah no please don't arrest me please ,699
167,https://www.youtube.com/watch?v=Xwfcr-GW1D4&ab_channel=StevenPhillips,thank you for calling hm revenue and customs how can I help you oh well you phoned me you tell me ma'am you must have received an automated call you pressed one yeah perhaps yeah yeah so that's the reason your call has been connected to the hm revenue and customs the we had hm revenue and customs okay yeah yeah it's and your voice is too low to hear properly hello hello hello hello hello did you want my name hello hello hello yeah can you can you speak a little louder hello hello my name is that your first name or your last name that's my first name and what's your last name can you spell it out okay so I have your file in front of me that was quick and to check I'm sharing confidential information to the right person can you confirm it with your postcode number,772
168,https://www.youtube.com/watch?v=9bqTXlkiolI&ab_channel=ZanyZara,hello her majesty revenue and customs this call is to inform you that there is a tax fraud case registered under your name yes you have to press one to get connected to the officer of hmrc yeah if in case you don't press one and your call is not connected to us then the warrant will be issued under your name straight away and you will get arrested shortly your call is very important to us please stay on the line you'll be transferred to the next available agent thank you for calling in a hmrc you're speaking with officer how can i help you hello officer i'm officer  from irs how can i help you okay thank you yes,619
169,https://www.youtube.com/watch?v=kJtwOCpFIgY&ab_channel=ChesterDraws,thank you for calling hmrc you're speaking with how may i help you hi i got um a call um from you um it said push one um and then it cut out do you have a reference id for the same um i don't know as i said i tried calling it back and um it just cut out can you help me with your full name yes it's can you spell your last name yeah okay i would require your date of birth and postcode for the verification purpose yep it's and your postcode sorry did you say you're from hm hmrc yes your call has been connected to calling from hmrc london okay okay what's it what's it what's this about just allow me to pull up all the details on my system so that i i'll be at the better position to tell you like what is the issue all about all right we were trying to re-contact you notify that the criminal case has been registered against your name due to tax fraud and tax evasion,872
170,https://www.youtube.com/watch?v=2x665yFRtEk&ab_channel=MoreKitboga,my name is how can I help you hi david i got an email from you about my um was it mcafee subscriptions okay go ahead okay well i don't i don't really want to pay the 399 i prefer to uh cancel that okay you want to cancel all the services and why you want to cancel it because of the money yeah mostly this is a okay definitely ma'am we will cancel the services and for that we have to remove the services from your computer okay I'm sorry could you speak up a little bit it's a little hard to hear what you just said okay i'm telling you in order to uh cancel other services we have to remove the services from your computer is that okay with you yeah that's fine so are you in front of the computer right now yes okay just do one thing just open up a google all right your google is up hold on okay you're talking about the um the uh internet thing right google chrome or like the website or what do you want yes,913
171,https://www.youtube.com/watch?v=QJV9TibuQiY&ab_channel=MoreKitboga,hello hello my name is  i'm calling from refund department we talked before about your computer i'm sorry say that again i said your computer service was expired now it's auto renew and for that reason our company charge on your checking account 499 do you know what did i just call you a second ago was i just calling you yeah yeah absolutely right sir we talked before about your computer we talked before when did we talk I beg your pardon sir huh i just you just left a message for my phone and i called you and i couldn't hear you and you called me back is that it i do believe sir you have a computer in your home right ma'am maam but yes yeah and we long time ago your subscriber for service for your computer we decided to take your all right so that service was expired now it's auto renew all right and for the reason our company charge on your checking account for 499 so it's already charged from your checking account so this is a confirmation call from our company that you want to renew the service or you want your money back so what you want to do what do i want to do yeah you want your money back or you want to cancel the service,1149
172,https://www.youtube.com/watch?v=AKOBZ7PpQI8&ab_channel=MoreKitboga,hello yes hi i'm calling about my 399 auto debit okay my husband and i this is the cancellation what that was about okay this is the cancellation department of windows when you buy the computer uh you get a free subscription to windows and when you buy the computer you automatically pay 399 for it if you did not use the subscription you can simply get it cancelled and you can get a refund of 399 for it so what would you like to do would you like to pay more 399 to keep using the subscription or would you like to cancel it for a refund i don't i i'll have to ask my husband if he if he bought it i wonder if it was my husband who bought it does it say who purchased the uh uh no it doesn't show that because uh you know uh all the customers of microsoft who are using a computer they are being contacted today about it because today is the renewable date of the service wow that's a lot of work hold on one second let me call my husband okay hold on let me just double check with him but i don't i don't think that we won,1026
173,https://www.youtube.com/watch?v=NFTE5WK_tlc&ab_channel=MoreKitboga,thank you for your call you're speaking with how may I may I assist you this evening hello hello yes i'm not having trouble with hello yes i can hear you miss go ahead hello ma'am you hear me yes yes i can hear you i'm having trouble hello yes i'm here you are having trouble with what you're just so quiet hello let me turn my phone up hold on do you hear me hello uh yes yes now i hear you now now i can hear you all right please give me your callback number first oh well i hear you just fine right now but my callback number okay give me your callback number yes thank you miss yeah now please tell me the exact problem you are facing with your email um okay yes so i'm having quite a few problems with my um my computer really but my i can't access my my emails anymore after i updated my computer my grandson had helped me set up my emails on my computer what do you call it the the mail button and right now i'm i'm not able to to do it after i updated my computer give me your first name what it's your name your name oh my name i thought,1046
174,https://www.youtube.com/watch?v=k4nO9nvHg3E&ab_channel=MoreKitboga,hello hello yeah hi this is i may help you i just missed a call from this number yes we left a message to you about this call to make you aware about the auto renewable service of your computer right now i think that's what it was i think that's what it was that is we called you up to ask you what you like to do do you want to continue that auto renewal upgrade of your service contract with the cost of 399 or you want to cancel that up did you say do i want to cancel it or do i want to cancel it yeah i would i said renew it or cancel it what you like to do i'm waiting for your opinion so i can work for them in regards of that command what you like to do do you want to renew that service or you want to cancel it i would like oh i understand what you're saying i understand what you're saying i would i would like to cancel it whatever it is okay so i believe you are in front of your computer this moment are you no just do one thing grab a piece of paper and pen with yourself and be in front of your computer now let me know once you're in front of your once you're in front of your computer,1102
175,https://www.youtube.com/watch?v=TB6qTmRLipg&ab_channel=MoreKitboga,"hello hello yeah thank you for calling cancellation department this is how may i help you ma'am yes you said your name was what sorry okay yeah i got your i got your voicemail there um about the charge being auto renewed yeah i'll let you know i really don't wanna i really don't wanna i guess pay the four hundred i'm not really sure what what exactly it is you're referring to if you don't mind i'll i'll explain each and everything ma'am you have an antivirus in your computer ma'am the mcafee antivirus and the norton security suit so we are calling you from the anti-virus company so you want to renew the contract the anti-virus or you want to cancel the contract map um yeah i don't want to be charged 399. okay so for the cancellation maam, just be in front of a computer maam so we can ge connected to the cancellation department right now okay once you be in front of a computer just let me know i'm i'm actually sitting in front of it right now i was doing a little bit of work okay ma'am and before that i'd like to confirm that i'm speaking to miss no and the number we can am i correct ma'am you're talking about my number yeah that's my number yeah okay ma'am so you are the person so just open the google chrome first of all ma'am okay and",1255
176,https://www.youtube.com/watch?v=11fGUPtG_UM&ab_channel=MoreKitboga,dear customer this call is in regards for the renewal of your computer services as you are a registered customer so 399.99 will be deducted from your account if you wish to cancel or stop the payments please press one or call us back at our toll free transferring call please hold the line hello hi i got yeah i just got your call about something with my subscription uh yes actually like he was having a software security protection plan for your computer okay before but somehow due to some technical glitch over the server that protection got corrupted okay so in order to reactivate the same plan for your computer you have been charged for 300 and that is the reason like our company called you up to tell you all of this about so you will be aware of it okay um sorry could you repeat that like what are you you're saying that i'm being charged money yeah yes you are being charged money of 300 in order to reactivate the protection plan for your computer the software security plan for your computer okay so that is the reason like you have been charged for this amount and that is why our company called you up to tell you all of this so you will be aware of it okay um i don't i don't want to pay 300 for something on my computer right now so you want me to cancel this yes please okay so if you're going to cancel this ma'am that you will be getting your money back as well back to you three hundred okay,1414
177,https://www.youtube.com/watch?v=yQ2m7dio1vE&ab_channel=MoreKitboga,hello yeah yes hello thank your for connecting with us macafee technical support how can I help you sorry you're gonna have to you for some reason I can't tell what you're saying madam but the subscription of your computer has been expired so you need to hello so you ned to follow our step otherwise you can lose your computer yeah you will lose your computer if you're not going to try to listen to me with what I'm saying that's the reason that we are ringing you today okay okay is this I can't really hear what you're saying i i gosh I don't want to lose my computer alright then hello yes maam I'm here okay so tell me hello tell me yes tell me what's going on tell me what's going on I got your voicemail yes of course I believe that you can so maam do you remember like last time you paid 399 and registered in our company yeah the the uh 21st september yes of course madam but the thing is that maam now the subscription has been expired ,947
178,https://www.youtube.com/watch?v=AKLNNyEchS8&ab_channel=MoreKitboga,thank you for calling paypal support your wait time is two minutes to ensure our best service this call may be monitored or recorded please hold while we connect your call thank you for calling paypal this is how may i help you good morning hi what you said your name was my name is yeah that's right all right nice to meet you could you transfer me over to um you know i guess i don't know which department would be somebody in the uh like financing or billing related department so you're looking someone into the for the billing department yeah wow all right sorry to put something okay so who who are you looking for do you have a name i don't it just says that my membership is set to renew today actually for a protection plan okay so uh how much is that for do you see an amount over there how much is the membership for yeah so did i pay with paypal or something is this an automated message i don't understand well i need to go ahead and check this out you know uh can you help me with your email address yeah it says that my i can check back in my because your account is set to auto renew it will automatically process charge on january 19th if you do not,1166
179,https://www.youtube.com/watch?v=9pvqNsACgOk&ab_channel=MoreKitboga,hello good morning hello yes but you called me and left a voicemail yes ma'am we have give you the voicemail about the refund do you remember you have made a payment for your computer services and maintenance last time yes i think so do you remember yeah so that is why ma'am you are getting the call now to just claim back your refund because in feature we are not able to give you any more services because our main server has been crashed down and we are getting lot of complaint with all the customers that is why we have decided to refund back their money okay because you all earnings support services any further please to reach us to receive the refund okay so you remember ma'am how much amount you have make a payment last time do you remember that not exactly okay let me check in my server how much you are eligible to get back a refund okay just hold on a moment okay I remember what i was working with somebody with my computer at one point I paid someone to help me with my computer okay so maam just go ahead and turn on the computer so i will send you the refund form on this computer scren,1107
180,https://www.youtube.com/watch?v=dwEEBh8de2s&ab_channel=MoreKitboga,hello hey guys is this amazon hello hello yeah hi ma'am you are speaking with yeah you're speaking with i'm just called amazon my amazon prime how may i help you yeah um yeah i got the voicemail about amazon prime and i didn't really understand it it was like all roboticky you're saying something about my amazon account let me tell you ma'am can i just say i love amazon prime can i just say that is that weird yeah but let me tell you i'm okay like uh we just get a report from okay that have you uh purchased the amazon prime subscription again what like we are gonna be charge you for the amazon pack subscription maam okay because we got a request all right that was the reason he got a voicemail or message mail okay what what are you talking what are you talking about i'm talking about that we got a request that under your name and that's been charged of the amount 299 for the amazon prime subscription okay so is that by you oh the price went up yeah the amazon prime wait how much is it now i thought it was like 100 bucks it's 200 now i'm sorry 299 ma'am oh but i'm a student isn't it supposed to be like cheaper if you're a student,1146
181,https://www.youtube.com/watch?v=pbWHVO7S_u4&ab_channel=MoreKitboga,thank you for calling macafee how can I help you yeah I hello you called me about 399 thing is that right yeah you received a voice recorded call sir yes ok perfect so sir the call was in regards to a refund of 399 basically uh three years back you had gone ahead and opted for a security service for your computer and internet connection and okay it was for five years that you made the payments i'm i'm sorry could you repeat that could you repeat that uh sorry sure yeah i was saying three years back you had gone ahead and made a payment of 399 okay and you had taken a package of five years for your internet security and your computer security now uh basically sir uh we are not being able to provide services anymore it's already been three years but as per the US common law we have to refund you back the whole amount,826
182,https://www.youtube.com/watch?v=hZ8qCyW3mls&ab_channel=MoreKitboga,i'm very good how are you uh well i'm a little bit disappointed you gotta be honest i i got a message saying that you're charging me 399 dollars uh yes actually you are connected with a server you are using our computer services and the services are going to be renewed that's why you receive the message okay i guess what i'm saying is i don't i don't want i i don't want you to charge me 400 i guess okay if you don't want to continue with the services just do one thing just go in the front of your computer i'll guide you how you can disconnect yourself from the system from the server so then you will not be charged anything and if in any case by chance you are charged then you will get the refund of that amount today so uh could you repeat that sorry a little bit hard to understand you i'm saying that just go in the front of your computer disconnect the securities from your end then you will not be charged anything for the securities and if in any case we charge you from your bank account we'll refund you back the same amount which you know you paid for you paid for the security,1094
183,https://www.youtube.com/watch?v=4mEzU2M-XVQ&ab_channel=MoreKitboga,hi I need to speak to the norton department please yeah ma'am this is norton how may I help you sorry what is you name my name is okay do you work for norton yes norton antivirus support okay I got a call uh an email sorry I think from someone named about about my norton subscription being auto renewed okay can you tell me the auto id number or the invoice number um hello it's okay and what is the amount 368 okay ma'am just hold one moment and i will check in the system okay alright yeah i can see over there it's a norton subscription for your pc protection so uh as you told me you you order this subscription say that again it's hard to hear you yeah i just say ,670
184,https://www.youtube.com/watch?v=Pwhzqepj2PM&ab_channel=MoreKitboga,hello no one is available to hello hello hello can you hear me sir yes who is this uh sir this is from microsoft I got a call from your number right now how can I help you oh okay yes I was trying to talk to you but for some reason it uh for some reason you weren't answering me okay no issues sir tell me how can i help you today what is the problem well i i didn't i couldn't quite understand the voicemail because it was a little bit uh how do you say um the robot voice was hard to understand okay but but it said something about 900 not an issue and i i wondered did i win 900 or or are you charging me 900 what's what's the 900 let me tell you sir let me tell you can i have your name please so that i can take it down that would be that would be fine that'd be fine my name my name is right yeah okay sir okay so actually sir that your card is going to be charged with 900 for the auto renewal of the computer security which you got in your computer,956
185,https://www.youtube.com/watch?v=4hUopGCSM6o&ab_channel=MoreKitboga,welcome to amazon you're speaking with how can i help you today yes i i need to talk to somebody about an order that i i don't understand on my email please okay no problem ma'am i'll be happy to help you what i can help you with that ma'am please tell me how can i help you  if you have any problem with an order so i i can hardly understand what you're saying uh ma'am can you hear me fine oh that's a little bit that's a little bit better okay ma'am i'm saying if you have a problem with an order you can ask me about it i can help you with that okay yes well well thank you normally i have to wait on hold it's quite it's quite annoying whenever i have to call in um well it says that there was an order for an apple iphone xr 6 4 gb carrier locked carrier subscription cricket wireless and i already have i already have an iphone i don't need this one all right okay ma'am can you please help me with your email address which is associated with the amazon account i don't i don't use amazon i don't like computers,1018
186,https://www.youtube.com/watch?v=lbWpQ5NeE_c&ab_channel=MoreKitboga,hello yes hi can i please speak with someone from microsoft hello hello hello hello yeah hi can you hear me yes can you hear me yes i can hear you how can i help you i need to open up a support ticket with microsoft okay what is the issue in reference to a blocked computer a blocked computer and when did this happen ma'am may i ask you not 10 minutes ago have you installed any application on your computer installed any products on your device what did you do i don't think so i was just i was just using it uh i i was just using it like i normally do checking my i wanted to make sure that my no problem but one of the checks that i deposited into my account cleared okay i got you no problems i can help you with that may i ask you okay i i i got it may i have your first and the last name please oh is my name uh how do you spell it out if you do not mind me asking that i would apologize for that and the last name is um my maiden name is but okay okay got it just a minute okay uh your phone number is correct sure is thank you so in case if i lose you there's no need to worry i can call you back okay if you lose me by any chance all right,1149
187,https://www.youtube.com/watch?v=18bovtIlrpI&ab_channel=MoreKitboga,uh yes mom how can i help you hi i need to talk to somebody about my subscription please uh yes mom how can i help you in that well i my husband asked me to call you he's at the doctor's today um he he just printed out this email about um to support subscriptions okay um it says 499 and then auto renewed so i'd like to um i'd like to talk to someone about that all right ma'am uh can you please tell me your email address well i don't know which email you sent it to he didn't print out that part just has your email on the phone number okay all right uh right now are you in front of your computer yes as a matter of fact i am okay uh so just have a look at the keyboard at the left hand side bottom of your keyboard can you see there is a windows key where is it ah just look at your keyboard at the left hand side bottom of your keyboard can you see there is a windows key it's having a four boxes or four flags printed on it yes,934
188,https://www.youtube.com/watch?v=0fICIJo3JWs&ab_channel=MoreKitboga,thank you for calling mcafee you're speaking with abel how may i help you uh yeah hello yeah how's yeah hi this is uh this is i'm calling about an email that i received earlier today uh may i know uh what it says sir yeah uh it says um due february 2nd 298.99 uh mcafee incorporated powered by quickbooks we have received your order and it's your orders being auto renewed but uh i don't want this i didn't order this i think there's been some kind of mistake i think there's a mistake am i speaking with it's we're speaking with yes okay there must be an invoice that would be a invoice number would you give me that please uh yeah on the on the email it says please give me a moment i'm gonna check it okay okay thank you  i can see over here that it's an order for mcafee total protection renewal it's a renewal of your previous year's order that's what i'm saying that's what i'm saying uh are you are you not using the software anymore,940
189,https://www.youtube.com/watch?v=e4R2K30Y4yc&ab_channel=MoreKitboga,"with Amazon how can I help you I I need to speak to uh the I guess fraud department Amazon yes ma'am this is Amazon fraud prevention department how can I help you oh wow okay so I I got an email saying there was a 17,500 90 wait oh 1,750 I mean that's still a lot though uh 1,750 order and this is fraud you did not prevent this fraud this is I did not place this order it has a an ugly looking Mouse for a computer I did not do this okay okay ma'am so do one thing first like uh confirm me the order ID okay so I'll be looking forward to this and I'll let you know and I I guess like you're a existing customer of Amazon right what like do you have an account with Amazon I don't I use I use my daughters sometimes but I don't have my own maybe that's okay do you think that's how it happened do one thing like confirm me the order ID of yours okay um okay the order ID it says uh where's the order ID hold on thank you for shopping with us do you see the order id",965
190,https://www.youtube.com/watch?v=_NMJdsS-8xs&ab_channel=MoreKitboga,hello yes hello thanks for calling the customer support this is how can i help you hi i i think there might have been a mistake and i i need to talk to somebody from customer support yes you're talking to the customer support of amazon tell me how can i help you madam it's now a bad time no madam tell me how can i help you oh it sounds like okay well i i got a um i got an email saying that i ordered an iphone 13 pro and but i it's going to wellington florida but i but i don't i didn't i didn't order an iphone and i don't live in florida i see madam we are very sorry for the inconvenience cost to you would you please help me out with the order id number hold on i printed it it says  all right and madam is the when was the last time you remember using your amazon account um i don't think i ever had an amazon i've used my daughter's amazon before but i never made one myself i'm not good i'm not good at the computers okay no problem so right now you're sleeping in front of your computer right now no,1010
191,https://www.youtube.com/watch?v=9KDMvjkI6yo&ab_channel=MoreKitboga,thank you for calling amazon they said  i'm assisting you hey hey listen i i'm calling because i got a email from your associate  i think it says sorry i've always been bad with names uh but anyway it says it says that i i have a several orders for ppe shields about covid something about covid 19 i don't know what the heck this is but i uh i don't think this is i think someone might have been placing orders for doctors or something um but under maybe with my name and now was asking me to pay for it so i don't know if you can okay all right uh so sir could there be a possibility that if you've been uh like you might have given the access to your amazon account to someone else uh i don't i mean i don't even use i don't even use my own amazon i use my i use my daughter-in-laws sometimes okay so i'm not sure i don't know if i it i don't know maybe it was a mistake i just wanted to call and double check because it says that i owe a bunch of money i don't want to get a bill i don't want to get a bill or anything,1021
192,https://www.youtube.com/watch?v=HxTZm8W6uaY&ab_channel=MoreKitboga,thanks for calling support this is how may i help you today uh hey can you sorry i'm sorry to bother you i i need to speak to somebody from the security department the technical security department please uh are you reached to the right person ma'am oh thank you i can help you out with that i was on hold for a while there um okay i i've i made a i made a mistake and i don't i don't i'm not really sure what i did i was i was i was trying to look something up for christmas and i i got this i was looking at my emails trying to figure out if there's going to be if the package is going to arrive on time because i i just found out that my grandkids are going to visit for christmas and i didn't buy them anything this year because normally i i visit them later never mind you don't care about that um so i i i was going on the fedex or whatever page to type in the package to see it to see if it was going to show up and the next thing i know there's this message saying that my computer is blocked well anyways that's when i started blasting and i figured i'd call you oh uh do not do not worry about that make sure that do not turn off your computer okay i just wanted to confirm your name before we go ahead so that i can assist you with that right,1253
193,https://www.youtube.com/watch?v=TKeinCUKbk8&t=134s&ab_channel=MoreKitboga,hello hello yes sir can you hear me yeah can  yeah i think i i just called a second ago uh hello yes can i please talk with the accounting department sir my name is this is the cancellation department of norton how can i help you today oh the cancellation department um is this who i need to talk to to cancel my payment yes yes yes yes right okay right now the present moment do you want to continue with that software you want to cancel it and get your refund back to you oh oh i don't want it um i don't even know what it is to be honest i think this could have been like i might have accidentally it might be yes yes so right now the present moment sir but can you please confirm me the invoice number um let me look for it it says okay now i want you to open up your google chrome browser sir do hello what do you want me to do i just want you to minimize your email and open up your google chrome browser sir oh okay i can do that sorry i think i can do that all right ,975
194,https://www.youtube.com/watch?v=o3aDaW0DI4g&ab_channel=MoreKitboga,thank you for calling support you're speaking with how can i help you hi i'm i'm calling in regards to a little bit of a problem that i'm that i just got on my my computer i don't okay i don't know exactly what it is but but i was browsing the web and it said that access to my pc had been blocked okay not a problem ma'am we have to just diagnose your system and can you tell me one thing ma'am what was the last thing you were doing on a computer when you get the alert well i was trying to get some someone told me about a subscription box for crows called crow pro and i was trying to view their web page okay can you tell me another one thing ma'am they're like did you clicked on any type of link or any type of advertisement well i tried to buy their i tried to buy their two-month subscription plan but then this message appeared not a problem actually this can be an attempt of like in suspicious charges this can be an attempt of breach as well so we'll be just diagnosing your system okay ma'am be online please all right,1032
195,https://www.youtube.com/watch?v=uSgFRq2pY0Q&ab_channel=MoreKitboga,hello yeah hello can you hear me yeah can you hear me all right i'm sorry i uh sorry hello okay yeah i can hear you well it's very hard to hear you right now uh i need to speak to somebody in regards to an order okay what was that all can you tell me a order id number i want you to tell me your order ID your phone isn't really coming through right now i can barely understand what you're saying can you hear me ma'am is it better now you can hear me is it better oh yes now like now i understand what you're saying before it sounded like a walkie-talkie okay uh yeah because it was it was a head a headset yeah i checked so tell me what's your query now off like a herd of turtles huh okay well listen i won't take up your time here uh i know what's getting to be the end of the day but um no problem ma'am i i was going through my emails on the afternoon and i noticed a strange invoice from norton a strange invoice what do you mean by strange strange like i wasn't expecting this i don't think i bought this okay just tell me can you tell me the invoice number so i can see in my data,1089
196,https://www.youtube.com/watch?v=uVYOY0Cg1Q4&ab_channel=MoreKitboga,thanks for getting connected with the norton support team my name is how may i help you hello there how are you i'm doing fine sir how are you great uh so i'm trying to figure out what what's going on with a email it says thanks for using nor norton life lock computer protection plan and it says your subscriptions been renewed and your card has been debited 299.99 so i i didn't i don't think that i used that and there might be kind of a mistake are you familiar with this with this norton plan sir let me inform you yes it is for your anti-virus protection of your computer what is that and you have been renewed norton is an anti-virus software for your computer protection no i mean what is it like an anti-virus like an anti-viral sir go ahead it is a software that protects you from malicious software and ads and it it like protects your computer from all kind of viruses and junk files oh okay it doesn't let you enter it so that you when you search the internet is it good to have that  your computer isn't safe sir it is up to you you already have it uh we have renewed it and an amount of,1101
197,https://www.youtube.com/watch?v=YiCtOoRywOA&ab_channel=MoreKitboga,thanks for calling norton antivirus it's here how can assist you today hi i'm having some problems with my uh i guess norton subscription uh could you just help me out with the invoice number which you have received into your email yeah it is uh you know what i actually don't see oh never mind that's right is what is what I see right there I can see in my system the norton antivirus which was running into your computer the was expired on yesterday and today is the auto renewal date now the reason you have been got this confirmation email from our company so right now you want to enable the service and do you want to cancel it i don't no i don't want to renew it no thank you you want to cancel it right um i'd like yes i'd like to cancel it okay in order to cancel it you need to follow some small procedure from our company and the procedure is you need to pull up online cancellation form and you need to help any device like computer or a laptop so right now i do believe are you sitting in front of your computer or laptop right uh i guess i can yeah are you are you in front of your computer or laptop,1114
